,Company Name,Sector,Stage,Amount($),Location,Funding Year,Founders,Investor,label
976,Pixxel,SpaceTech,Seed round,1600000.0,Bangalore,2019.0,"Kshitij Khandelwal, Awais Ahmed","Lightspeed India Partners, Blume Ventures, GrowX ventures",non-technology
977,Habbit Health,Nutrition Tech,Pre seed Round,1600000.0,Delhi,2019.0,Dhruv Bhushan,"3one4 Capital, Angel list India",technology
978,SmarterBiz,Tech,Pre Series A,1600000.0,Bangalore,2014.0,"Rajesh Bernard, Vijay Krishna, Prateek Mehta","StartupXseed Ventures, Bhaskar Pramanik, MJ Aravinf, Ravi Viswanath, Ramesh RadhakrishUndisclosed, Ranjan Biswas, MJ Aniketh.",non-technology
979,Able Jobs,HR,Bridge Round,1600000.0,Bangalore,2019.0,"Ravish Agrawal, Swatantra Kumar, Siddharth Srivastav","SAIF Partners, Y Combinator, Neeraj Arora, Titan Capital, First Cheque.",non-technology
980,Vieroots,Healthtech,Bridge Round,1600000.0,Kochi,2018.0,Sanjeev Nair,Suniel Shetty,technology
981,Stack Finance,Fintech,Seed round,1600000.0,Bangalore,2019.0,Smriti Tomar,"SOSV, MOX (Mobile Only Accelerator)",technology
982,FPL Technologies,Fintech,Series A,1600000.0,Pune,2016.3733440385388,Anurag Sinha,"Matrix Partners India, Sequoia Capital India, Hummingbird Ventures",technology
983,Masai School,EdTech,Series A,1600000.0,Bangalore,2019.0,"Prateek Shukla, Nrupul Dev, Yogesh Bhat","Unitus Ventures, India Quotient, AngelList India",non-technology
984,Mitron,Media,Series A,1600000.0,Bangalore,2016.3733440385388,"Shivank Agarwal, Anish Khandelwal.",Nexus Venture Partners,non-technology
985,Daalchini,IoT,Pre Series A,1600000.0,Bangalore,2017.0,"Prerna Kalra, Vidya Bhushan",Artha Venture Fund,non-technology
986,Suno India,Media,Angel Round,1600000.0,Bangalore,2018.0,"DVL Padma Priya, Rakesh Kamal, Tarun Nirwan",Shobu Yarlagadda,non-technology
987,LendingKart,Fintech,Series D,1600000.0,Ahmedabad,2014.0,"Public banks, Private lenders","Fullerton FiUndisclosedcial Holdings, Bertelsmann India Investments, Sistema Asia Fund, IndiaQuotient",technology
989,Eden Smart Homes,IoT,Bridge Round,1600000.0,Bangalore,2018.0,"Pranjal Kacholia, Divyansh Mathur",Inflection Point Ventures,non-technology
990,GrayQuest,EdTech,Pre Series A,1600000.0,Mumbai,2017.0,Rishab Mehta,Foundation Holdings,non-technology
991,BigHaat,Agritech,Pre Series A,1600000.0,Bangalore,2015.0,"Sateesh Nukala, SachinNandwana","Ankur Capital, Beyond Next Ventures",technology
992,CityCash,Fintech,Seed round,1600000.0,Mumbai,2017.0,Vineet Toshniwala,Orios Venture Partners,technology
993,HomeLane,Interior design,Series D,1600000.0,Chennai,2014.0,"Srikanth Iyer, Rama Harinath","Evolvence India Fund (EIF), Pidilite Group, FJ Labs",non-technology
994,HungerBox,Foodtech,Series C,1600000.0,Bangalore,2015.0,"Sandipan Mitra, Uttam Kumar",IIFL Income Opportunities Fund,technology
995,DaveAI,AI,Bridge Round,1600000.0,Bangalore,2016.3733440385388,"AArnav KumarthakrishArnav Kumar Gopal, Ashok Balasundaram, Sriram P H",Mumbai Angels Network,technology
996,Eduvanz,Fintech,Series A,1600000.0,Mumbai,2016.0,"Varun Chopra, Raheel Shah",Sequoia India,technology
997,ZipLoan,Fintech,Bridge Round,1600000.0,Delhi,2015.0,"Kshitj Puri, Shalabh Singhal",Stride Ventures,technology
998,DocSumo,AI,Seed round,1600000.0,Mumbai,2019.0,"Rushabh Sheth, Bikram Dahl","Better Capital, TechStars, Barclays.",technology
999,CUSMAT,AR/VR,Bridge Round,1600000.0,Warangal,2016.0,"Abhinav Ayan, Anirban Jyoti Chakravorty, Soumyaranjan Harichandan","Venture Catalysts,  Raveen Sastry",non-technology
1000,Chingari,Media,Seed round,1600000.0,Bangalore,2018.0,"Biswatma Nayak, Siddharth Gautam","AngelList India, Utsav Somani, Village Global, LogX Ventures, Jasminder Singh Gulati",non-technology
1001,Bolo Indya,Media,Pre series A1,1600000.0,Gurugram,2016.3733440385388,Varun Saxena,"Eagle10 Ventures, India Accelerator, HNIs",non-technology
1002,Data Sutram,AI,Bridge Round,1600000.0,Kolkata,2018.0,"Rajit Bhattacharya, Aisik Paul, Ankit Das","Uday Sodhi, Mitesh Shah, Nitin Jain",technology
1003,Wobot Intelligence,AI,Pre Series A,1600000.0,Delhi,2016.3733440385388,"Adit Chhabra, Tapan Dixit,Tanay Dixit.",Sequoia Capital India,technology
1004,DrinkPrime,Appliance,Pre Series A,1600000.0,Bangalore,2016.3733440385388,"Viijender Reddy, Manas Ranjan Hota",Sequoia Surge,non-technology
1005,Infeedo,HR tech,Bridge Round,1600000.0,Gurugram,2013.0,"Tanmaya Jain, Varun Puri",Y Combinator,technology
1006,Probus Smart Things,IoT,Seed round,1600000.0,Delhi,2016.3733440385388,"AArnav Kumard Singh, Ankit Vaish",Unicorn India Ventures,non-technology
1007,CrowdPouch,Tech,Angel Round,1600000.0,Bangalore,2016.3733440385388,Vittal Ramakrishna,Elina Investments,non-technology
1008,Rebel Foods,Food tech,Series E2,1600000.0,Mumbai,2011.0,"Jaydeep Barman, Kallol Bannerjee",Coatue Management,technology
1009,Hevo,Tech,Series A,1600000.0,Bangalore,2017.0,"Manish Jethani, Sourabh Agarwal","Qualgro, Lachy Groom",non-technology
1010,BigSpoon Foods,Foodtech,Pre series A,1600000.0,Ahmedabad,2019.0,"Kapil Mathrani, Rohan Bhatt, Poojan Thakkar","Urmin Family Office, Lemonade Ventures, TrueValue Group MD Yash Shah",technology
1011,Chingari,Media,Seed Round,1600000.0,Bangalore,2016.3733440385388,Sumit Ghosh,"LogX Ventures, AngelList’s Utsav Somani, NowFloats’ Jasminder Singh Gulati, AL Trust (Vistra ITCL), Village Global.",non-technology
1012,ShareChat,Media,Bridge Round,1600000.0,Bangalore,2015.0,"Ankush Sachdeva, Bhanu Pratap Singh, Farid Ahsan","All About Inc, Beenext Pte Led, Beenos Asia, DG Ventures, Kanamori Assagement Singapore, Rebright Partners I, Rebright Partners II, Tetsuro Koda",non-technology
1013,DatStop,Hospitality,Bridge Round,1600000.0,Delhi,2016.3733440385388,Dhruvin Shah,"Shabir Momin, OneDigital Entertainment,  Saurabh Pathak.",technology
1014,IPHM Services,Mental Health,Seed Round,1600000.0,Mumbai,2016.3733440385388,Dr. Sachin Bhavsar,Indian Angel Fund,non-technology
1015,Wellcure,Healthtech,Bridge Round,1600000.0,Gurugram,2016.3733440385388,"Sumeet Kapur, Ankur Bhatia, Aanchal Kapur",Inflection Point Ventures,technology
1016,VilCart,Ecommerce,Bridge Round,1600000.0,Bangalore,2018.0,"Prasanna Kumar, Mahesh Bhat, Rajasekhar, Amith S Mali","N S Parthasarathy, Dilipkumar Khandelwal, AUndisclosedd Nichani, Anath Ravi, Prashanth Prakash",non-technology
1017,Firescore,Gaming,Bridge Round,1600000.0,Mumbai,2016.3733440385388,"Karan Khairajani, Surojit Roy",Crazy Labs,non-technology
1018,BulBul,Social commerce,Bridge Round,1600000.0,Gurgaon,2018.0,"Sachin Bhatia, Atit Jain",Info Edge,non-technology
1019,Toppr,Edtech,Series D,1600000.0,Mumbai,2013.0,Zishaan Hayath,Foundation Holdings,technology
1020,Pickright Technologies,Fintech,Seed Round,1600000.0,Bangalore,2019.0,"Archana Elapavuluri, Namandeep Bhatia, Siddharth Panjwani","Sanjay Mehta, Vikram Pandya, Gaurav Gupta, Vivel Srivatsav, Madhavi Bollipalli, Srinivas Paanem, Satish Bogullu",technology
1021,Muse Wearables,Tech,Bridge Round,1600000.0,Chennai,2018.0,"K.L.N Sai Prasanth, Yathindra Ajay K.A, K. Prathyusha",Dr. Bhaskar Rao Bollineni,non-technology
1022,SATYA Microcapital,Fintech,Bridge Round,1600000.0,Delhi,1995.0,Vivek Tiwari,BlueOrchard FiUndisclosedce Limited,technology
1023,WYN Studio,Media,Seed Round,1600000.0,Gurugram,2016.3733440385388,"Bijay Gautam, Souniya Khurana",India Angel Fund,non-technology
1024,Fourth Partner Energy,Solar Solution,Bridge Round,1600000.0,Bangalore,2010.0,Saif Dhorajiwala,ResponsAbility Investments AG,technology
1025,Entri,Edtech,Pre series A,1600000.0,Kochi,2017.0,Mohammed Hisamuddin,Good Capital,technology
1026,Snack Amor,Foodtech,Bridge Round,1600000.0,Mumbai,2017.0,Deepak Grover,Dr Srinivas Chunduru,technology
1027,MPowered,SaaS,Pre series A,1600000.0,Gurugram,2016.3733440385388,Sudeep Singh,"Ashok Nichani, Shelly Nichani",non-technology
1028,Leap Club,Social e-commerce,Bridge Round,1600000.0,Gurugram,2020.0,"Ragini Das, AArnav Kumard Sinha",Titan Capital,technology
1029,Ather Energy,Automobile,Series C,1600000.0,Bangalore,2013.0,"Tarun Mehta, Swapnil Jain",Hero MotoCorp,non-technology
1030,Gigforce,HR tech,Bridge Round,1600000.0,Bangalore,2016.3733440385388,"Chirag Mittal, Parag Modi, Anirudh Syal",Unitus Venture,technology
1031,Vegrow,Agritech,Seed Round,1600000.0,Bangalore,2020.0,"Praneeth Kumar, Shobhit Jain, Mrudhukar Batchu, Kiran Naik","Matrix Partners India, Ankur Capital",technology
1032,Finn,Fintech,Pre series A,1600000.0,Bangalore,2019.0,"Suman Maram, Sudheer Maram","Unicorn India, PointOne Capital, Astir Ventures",technology
1033,Bijnis,B2B marketplace,Series A,1600000.0,Bangalore,2015.0,"Siddharth Vij, Siddharth Rastogi, Shubham Agarwal, Chaitanya Rathi","Sequoia Capital India, Matrix Partners India, InfoEdge, Waterbridge Ventures",technology
1034,iNurture,Edtech,Bridge Round,1600000.0,Bangalore,2009.0,Ashwin Ajila,BlackSoil Capital,technology
1035,StyleDotMe,Fashion Tech,Pre series A,1600000.0,Gurugram,2014.0,"Meghna Saraogi, Akhil Tolani",Survam Partners,non-technology
1036,Ripsey,Nutrition tech,Bridge Round,1600000.0,Mumbai,2018.0,"Silky Singh, Alkheya Boora Rpsey",Ah! Ventures,technology
1037,ThriveFNC,Health & Wellness,Seed Round,1600000.0,Pune,2017.0,Mugdha Pradhan,Rajesh Ranavat,non-technology
1038,Vedantu,Edtech,Series D,1600000.0,Bangalore,2011.0,"Saurabh Saxena, Pulkit Jain, AArnav Kumard Prakash, Vamsi Krishna",Coatue,technology
1040,Procol,Agritech,Bridge Round,1600000.0,Delhi,2018.0,"Gaurav Baheti, Sumit Mendiratta",Sequoia Surge,technology
1041,Yumlane,Cloud Kitchen,Pre series A,1600000.0,Mumbai,2016.0,Hitesh Ahuja,Jetty Ventures,technology
1042,Crio,Edtech,Bridge Round,1600000.0,Bangalore,2018.0,"Rathinamurthy R, Sridher Jeyachandran",021 Capital,technology
1043,Openapp,IoT,Bridge Round,1600000.0,Bangalore,2016.3733440385388,Gotama Gowda,Unicorn India Ventures,non-technology
1044,PumPumPum,IoT/Automobile,Bridge Round,1600000.0,Gurugram,2016.3733440385388,"Tarun Lawadia, Sameer Kalra",LetsVenture Syndicate,non-technology
1045,uFony Services Pvt ltd,Edtech,Bridge Round,1600000.0,Pune,2016.3733440385388,Ashish C,Chennai Angels,technology
1046,Protinus Fashion Networking Pvt Ltd,Fashion,Pre series A,1600000.0,Mumbai,2015.0,"Nikhil Hegde, Amit Bhardwaj",SucSEED Ventures,non-technology
1047,Uable,Edtech,Seed Round,1600000.0,Bangalore,2016.3733440385388,Saurabh Saxena,3one4 Capital,technology
1048,ParkSmart,IoT,Bridge Round,1600000.0,Delhi,2019.0,"Prateek Garg, Vishva Sharma, Rahul Gupta, Rishabh Nagpal, Ratan Sethi",Ah! Ventures,non-technology
1049,Plum,Healthtech,Seed Round,1600000.0,Bangalore,2019.0,"Abhishek Poddar, Saurabh Arora",Incubate Fund,technology
1050,IncNut Digital,Ecommerce,Series A,1600000.0,Hyderabad,2011.0,"Chaitanya Nallan, Sangram Simha, Veerendra Shivhare",RPSG Ventures,non-technology
1051,GigIndia,Tech,Pre series A,1600000.0,Pune,2017.0,"Sahil Sharma, Aditya Shirole",Incubate Fund India,non-technology
1052,Specsmaker,Eye Wear,Bridge Round,1600000.0,Chennai,2007.0,Pratik Shah,Eight Road Ventures,technology
1053,Piggy Ride,SaaS,Pre series A,1600000.0,Bangalore,2016.3733440385388,Manish Tewari,"JAFCO Asia, Artha Venture Fund",non-technology
1054,Chai Waale,Beverage,Bridge Round,1600000.0,Chennai,2018.0,Vidur Maheshwari,"Tharun Dhariwal, Sunil Kumar Singhvi, Arun Ostwal, Vishal Ostwal, Gunavanth Vaid, Bharat Kumar",technology
1055,NOTO,Food,Pre seed round,1600000.0,Mumbai,2016.3733440385388,"Ashni Sheth, Varun Sheth",WEH Ventures,non-technology
1056,Cuemath,Edtech,Series B,1600000.0,Bangalore,2013.0,MaArnav Kumar Khurma,Trifecta Capital,technology
1057,Cars24,Automobile,Bridge Round,1600000.0,Gurgaon,2015.0,Vikram Chopra,Vivriti Capital,non-technology
1058,JetSynthesys,Digital tech,Bridge Round,1600000.0,Pune,2012.0,RajanNavani,"Adar Poonawalla, Kris GopalakrishUndisclosed",technology
1059,Earth Energy EV,Automobile,Seed Round,1600000.0,Mumbai,2017.0,Rushi Shenghani,LR Joshi,non-technology
1060,Green Cure,Health & Wellness,Bridge Round,1600000.0,Delhi,2015.0,"Sanchit Garg, Sanjeev Dadhich",Venture Catalysts,non-technology
1061,Blue Sky Analytics,Data Intelligence,Seed Round,1600000.0,Gurugram,2018.0,"Abhilasha, Kshitij Purwar","Beenext, Rainmatter CApital Pvt Ltd, Stanford Angels & Entrepreneurs",non-technology
1062,Edhusk,Edtech,Bridge Round,1600000.0,Jaipur,2017.0,"Anuj Bhuria, Himanshu Kumar, Himanshu Meena",Mumbai Angel Network,technology
1063,Decentro,Fintech,Series A,1600000.0,Bangalore,2020.0,Rohit Taneja,Y Combinator,technology
1064,Zolostays,Co-living,Series C,1600000.0,Bangalore,2015.0,"Akhil Sikri, Nikhil Sikri, Sneha Choudhry","Investcorp, Nexus Venture Partners, Mirae Assets, Trifecta Capital",non-technology
1065,Frontier Markets,Ecommerce,Pre series A,1600000.0,Jaipur,2011.0,Ajaitha Shah,"ENGIE RAssembleurs d'Energies, The Rise Fund, and The Singh Family Trusts,Teja Ventures, Beyond Capital Fund.",non-technology
1066,Brainwired,Agritech,Bridge Round,1600000.0,Kerala,2018.0,"Sreeshankar S Nair, Romeo P Jerard","Kritik Abiram, Parthiv Rokadia, Gaurav Saraogi",technology
1067,Aye Finance,Fintech,Series E,1600000.0,Gurugram,2014.0,"Vikram Jetley, Sanjay Sharma",Invest in Vision,technology
1068,Paper Boat,Food & Beverages,Bridge Round,1600000.0,Gurugram,2013.0,"Neeraj Kakkar, James Nutall, Suhas Misra, Neeraj Biyani","Sofina Ventures, A91 Emerging fund, SCI Growth Investment II, Catamarann Ventures",technology
1069,Ken42,Edtech,Bridge Round,1600000.0,Bangalore,2019.0,Ganesh Raju,Turbostart,technology
1070,Forbidden Foods,Food,Seed Round,1600000.0,Delhi,2016.3733440385388,Anuj KrishArnav Kumar,"Globevestor, Secocha Ventures, First Cheque VC, Kashyap Deorah, Vijay Sivaram",non-technology
1071,Universal Sportsbiz,Fashion,Bridge Round,1600000.0,Bangalore,2012.0,Anjana Reddy,NB Ventures,non-technology
1072,Gobbly,Retail Tech,Seed Round,1600000.0,Gurugram,2016.3733440385388,Ooshma Garg,Sauce vc,technology
1073,Aerostrovilos,Automotive,Bridge Round,1600000.0,Chennai,2016.3733440385388,"Rohit Grover, Pradeep Thangappan",Mumbai Angels Network,non-technology
1074,Mitron,Media,Seed Round,1600000.0,Bangalore,2016.3733440385388,"Shivank Agarwal, Anish Khandelwal","3One4 Capital, LetsVenture",non-technology
1075,Bulk MRO,B2B,Bridge Round,1600000.0,Mumbai,2015.0,"Devang Shah, Gaurang Shah",Stride Ventures,non-technology
1076,Inspektlabs,AI,Pre series A,1600000.0,Delhi,2019.0,"Devesh Trivedi, Sanchit","Better Capital, Titan Capital",technology
1077,Big Bang Boom Solutions,Defense tech,Series A,1600000.0,Chennai,2018.0,"Praveen Dwarkanath, Dr. Shivaraman Ramaswamy",Mumbai Angels Network,technology
1078,Flinto,Edtech,Pre series B,1600000.0,Chennai,2013.0,"Vijay Babu Gandhi, Shreenidhi Srirangam, Arunprasad Durairaj",Lightbox Ventures,technology
1079,Zetwerk,Marketplace,Series C,1600000.0,Bangalore,2018.0,"Amrit Acharya, Srinath RamakkrushArnav Kumar, Vishal Chaudhary",Greenoaks,technology
1080,ChitMonks,Fintech,Pre series A,1600000.0,Hyderabad,2016.0,Pavan Adipuram,Unicorn India Ventures,technology
1081,Walrus,Fintech,Pre-Seed,1600000.0,Bangalore,2019.0,"Bhagaban Behera, Sriharsha Shetty, Nakul Kelkar",Better Capital,technology
1082,Arth Designbuild,Construction tech,Bridge Round,1600000.0,Hyderebad,2016.3733440385388,Swapnil Sahu,"Startup-O, Eden Ventures",technology
1083,goDutch,Fintech,Seed Round,1600000.0,Mumbai,2016.3733440385388,"Aniruddh Singh, Riyaz Khan, Sagar Sheth","Matrix India, Y Combinator, Global Founders Capital, Soma Capital, VentureSouq",technology
1084,Rusk Media,Digital Media,Seed Round,1600000.0,Delhi,2019.0,Mayank Yadav,"InfoEdge Venture Fund, Sprout Venture Partners",technology
1085,Bold Care,Health & Wellness,Pre-seed Round,1600000.0,Mumbai,2019.0,"Rajat Jadhav, Rahul KrishArnav Kumar, Harsh Singh, Mohit Yadav","Rajesh Ranavat, Abhishek Shah, Sheetal Bahl, Manu Rikhye, Ashish Taneja, Kabir Kochhar, Mohit SatyaUndisclosedd",non-technology
1086,Samosa Party,Food,Bridge Round,1600000.0,Bangalore,2017.0,Amit Nanwani,Inflection Point Ventures,non-technology
1087,High Street Essentials,Ecommerce,Pre series C,1600000.0,New Delhi,2012.0,"Shivani Poddar, Tanvi Malik","SAIF Partners, India Quotient",non-technology
1088,Byju's,Edtech,Bridge Round,1600000.0,Bangalore,2011.0,Byju Raveendran,BOND,technology
1089,Slice,Fintech,Pre series B,1600000.0,Bangalore,2016.0,Rajan Bajaj,Gunosy,technology
1090,Bombay Play,Gaming,Pre series A,1600000.0,Bangalore,2016.3733440385388,"Abhas Saroha, Oliver Jones","Leo capital, Ramakant Sharma",non-technology
1091,Fullife,Healthtech,Bridge Round,1600000.0,Mumbai,2011.0,Varun Khanna,Amansa Capital,technology
1092,Oziva,Nutrition,Series A,1600000.0,Bangalore,2016.0,"Aarti Gill, Mihir Gadani",Matrix Partners,technology
1093,Aye Finance,Fintech,Series E,1600000.0,Gurugram,2014.0,"Vikram Jetley, Sanjay Sharma","Capital G, Alphabet's Independent growth fund",technology
1094,Aether Biomedical,Medtech,Seed Investment,1600000.0,Delhi,2016.0,"Dhruv Agrawal, Faith Jiwakhan",Chiratae Ventures,technology
1095,91springboard,Coworking,Bridge Round,1600000.0,Delhi,2012.0,"Vemuri, Deepak Sharma, Pranay Gupta, Varun Chawla","Pearl Brook Holdings Ltd, Al Nour International Holdings Co.",non-technology
1096,Yulu,Micro-mobiity,Bridge Round,1600000.0,Bangalore,2016.3733440385388,Amit Gupta,Rocketship,technology
1097,Milkbasket,Logistics,Bridge Round,1600000.0,Gurugram,2015.0,AArnav Kumart Goel,Inflection Point Ventures,non-technology
1098,MergerDomo,Marketplace,Bridge Round,1600000.0,Noida,2018.0,"Hormazd Charna, Manoj Mishra","Nadir Godrej, Individual Investors",technology
1099,GoMechanic,Auto-tech,Series B,1600000.0,Delhi,2016.0,"Amit Bhasin, Kushal Karwa, Nitin Rana, Rishabh Karwa",Pawan Munjal,technology
1100,Milk Mantra,Food,Bridge Round,1600000.0,Odisha,2009.0,Srikumar Misra,US International Development FiUndisclosedce Corporation,non-technology
1101,Myglamm,Beauty,Bridge Round,1600000.0,Mumbai,2015.0,Darpan Sanghvi,"Tano India, L’Occitane, Bessemer",non-technology
1102,Drishti Technologies,AI,Series B,1600000.0,Bangalore,2016.3733440385388,Prasad Akella,Sozo Ventures,technology
1104,GoldenPi,Fintech,Bridge Round,1600000.0,Bangalore,2017.0,"Abhijit Roy, Samir Pratihar",Rainmatter Capital,technology
1105,Peppermint,Robotics,Seed Round,1600000.0,Bangalore,2020.0,"Runal Dahiwade, NityaArnav Kumard Prabhutendolkar, Miraj C. Vora","Venture Catalysts, Naveen Kshatriya,",non-technology
1106,Sarva,Yoga & wellness,Bridge Round,1600000.0,Mumbai,2016.3733440385388,Sarvesh Shashi,Shikhar Dhawan,non-technology
1107,Jai Kisan,Fintech,Pre series A,1600000.0,Mumbai,2017.0,"Arjun Ahluwalia, Adriel Maniego","Arkam Ventures, Nabventures",technology
1108,Agro2o,Agritech,Bridge Round,1600000.0,New Delhi,2016.3733440385388,Yash Vyas,Mumbai Angels Network,technology
1109,LetsTransport,Logitech,Bridge Round,1600000.0,Bangalore,2015.0,"Pushkar Singh, Sudarshan Ravi, Ankit Parasher",Stride Ventures,technology
1110,GabbarDeals,Ecommerce,Bridge Round,1600000.0,Pune,2016.3733440385388,"Niraj Raka, Poonam Gugale, Piyush Raka",Venture Catalysts,non-technology
1111,Crimson Healthcare,Med Tech,Bridge Round,1600000.0,Delhi,2015.0,"Pranav Chopra, Neeraj Kumar",Mumbai Angels Network,non-technology
1112,Biomoneta,Life sciences,Seed Round,1600000.0,Bangalore,2016.3733440385388,Dr JaArnav Kumari Venkatraman,"Beyond Next Ventures, ArthaVida Ventures, Dr Aniruddha Malpani",non-technology
1113,Edvizo,Edtech,Seed Round,1600000.0,Bangalore,2016.3733440385388,Ravi Nishant,Inflection Point Ventures,technology
1114,Servify,SaaS,Series C,1600000.0,Mumbai,2016.3733440385388,Sreevathsa Prabhakar,"Iron Pillar, Blume Ventures",non-technology
1115,Drum Food,Food,Bridge Round,1600000.0,Mumbai,2016.3733440385388,"Rohan Mirchandani, Ganesh Krishnamurthy, Rahul Jain,Uday Thakkar.","Danone Manifesto, Mousse Partners",non-technology
